0,415306
1,247
2,432
3,3
4,29
5,20
6,7
7,5293
8,147
9,221
10,30
11,120
12,4819
13,2450
14,3165
15,635
16,4
17,39
18,13
19,4
20,80
21,4
22,11
23,112
24,2
25,16
26,138
27,186
28,146
29,224
30,220
31,20
32,7
33,5
34,5
35,9
36,15
37,7
38,32
39,0
40,15
41,6
42,212
43,39
44,308
45,36
46,35
47,6
48,38
49,7
50,2
51,1
52,106
53,65
54,147
55,72
56,35
57,63
58,29
59,97
60,1566
61,145
62,579
63,19539
64,12578
65,27
66,5
67,48
68,12
69,32
70,138
71,12
72,20
73,65
74,407
75,29
76,216
77,37
78,10
79,32
80,71
81,59
82,125
83,47
84,28
85,14
86,36
87,30
88,47
89,20
90,54
91,13
92,2605
93,13
94,2997
95,4
96,6
97,5
98,4
99,1
100,30
101,4
102,3
103,14
104,11
105,6
106,23
107,20
108,27
109,9
110,0
111,2
112,35
113,6
114,138
115,9
116,5
117,5
118,4
119,28
120,16
121,65
122,72
123,5
124,2
125,102
126,90
127,4
128,3
129,6
130,4
131,1
132,18
133,8
134,2
135,68
136,41
137,7
138,66
139,8
140,7
141,17
142,8
143,24
144,25
145,4
146,54
147,4
148,1
149,63
150,13
151,1571
152,192
153,139
154,34
155,100
156,10
157,13
158,39
159,720
160,5360
161,116
162,1647
163,1205
164,4108
165,898
166,49
167,2540
168,187
169,403
170,108
171,103
172,89
173,175
174,45
175,0
176,26
177,120
178,128
179,850
180,52
181,530
182,1128
183,1479
184,515
185,1749
186,9130
187,1250
188,12385
189,9125
190,209
191,0
192,31259
193,21811
194,21494
195,22553
196,27867
197,19209
198,425727
199,12389
200,17045
201,16095
202,15326
203,15672
204,16379
205,12054
206,0
207,38
208,1
209,3434
210,513
211,102
212,75
213,34
214,17
215,246
216,13726
217,12308
218,677
219,14083
220,13655
221,12670
222,678
223,244
224,446
225,2
226,30
227,21
228,7
229,5356
230,186
231,226
232,34
233,122
234,4858
235,2494
236,3189
237,619
238,7
239,36
240,16
241,3
242,80
243,3
244,10
245,121
246,2
247,18
248,133
249,190
250,133
251,231
252,221
253,25
254,8
255,5
256,5
257,12
258,15
259,6
260,32
261,0
262,16
263,5
264,246
265,35
266,381
267,40
268,36
269,6
270,40
271,7
272,2
273,2
274,131
275,67
276,151
277,71
278,37
279,67
280,27
281,96
282,1576
283,141
284,571
285,19424
286,12578
287,29
288,5
289,49
290,14
291,30
292,129
293,11
294,21
295,67
296,454
297,30
298,255
299,40
300,10
301,31
302,73
303,67
304,130
305,51
306,29
307,14
308,30
309,31
310,57
311,18
312,55
313,11
314,2421
315,10
316,3000
317,6
318,6
319,5
320,4
321,0
322,32
323,4
324,3
325,14
326,12
327,4
328,21
329,33
330,44
331,8
332,0
333,3
334,37
335,8
336,147
337,9
338,7
339,4
340,6
341,28
342,19
343,62
344,63
345,4
346,3
347,93
348,66
349,4
350,4
351,7
352,4
353,1
354,21
355,7
356,2
357,67
358,40
359,8
360,82
361,9
362,8
363,16
364,7
365,31
366,26
367,3
368,55
369,4
370,3
371,49
372,9
373,1646
374,186
375,125
376,28
377,98
378,12
379,14
380,38
381,778
382,5543
383,115
384,1595
385,1212
386,4116
387,876
388,51
389,2538
390,185
391,400
392,103
393,104
394,90
395,163
396,35
397,0
398,25
399,127
400,124
401,861
402,50
403,516
404,1518
405,1446
406,493
407,1692
408,8766
409,1609
410,12288
411,8783
412,250
413,0
414,31121
415,21612
416,21650
417,22520
418,27720
419,19000
420,12194
421,16792
422,16210
423,15438
424,15556
425,16215
426,11973
427,0
428,43
429,6
430,3324
431,518
432,62
433,173
434,32
435,16
436,250
437,12186
438,13331
439,12806
