0,5
1,10
2,1
3,6
4,23
5,7
6,53
7,2
8,49
9,70
10,58
11,18
12,62
13,32
14,17
15,10
16,25
17,5
18,4
19,5
20,105
21,48
22,59
23,37
24,9
25,53
26,18
27,43
28,20
29,56
30,74
31,101
32,271978
33,265
34,473
35,5
36,16
37,15
38,9
39,4085
40,198
41,226
42,32
43,73
44,2867
45,1218
46,1906
47,513
48,3
49,30
50,11
51,0
52,25
53,7
54,0
55,38
56,2
57,3
58,365
59,124
60,86
61,255
62,84
63,26
64,329
65,67
66,334
67,2489
68,3439
69,2092
70,0
71,2660
72,1943
73,840
74,874
75,12
76,178
77,1829
78,14257
79,1940
80,64
81,43
82,51
83,912
84,1188
85,58
86,13667
87,12629
88,150
89,1195
90,1061
91,8664
92,8346
93,15357
94,15335
95,319
96,81
97,314
98,7583
99,7647
100,9344
101,9334
102,234
103,293
104,181
105,16129
106,9369
107,9324
108,1743
109,13062
110,1762
111,4
112,884
113,1198
114,965
115,0
116,1126
117,810
118,8
119,11580
120,10756
121,53
122,8773
123,21
124,225
125,488
126,34
127,3
128,6
129,2
130,6
131,16
132,5
133,45
134,3
135,26
136,64
137,51
138,13
139,65
140,37
141,20
142,6
143,23
144,3
145,3
146,4
147,116
148,48
149,61
150,41
151,8
152,59
153,16
154,51
155,16
156,61
157,70
158,101
159,285657
160,268
161,470
162,4
163,18
164,13
165,8
166,4123
167,215
168,219
169,36
170,77
171,2907
172,1150
173,1955
174,507
175,3
176,29
177,13
178,1
179,29
180,4
181,2
182,38
183,3
184,3
185,389
186,135
187,89
188,259
189,84
190,30
191,337
192,68
193,321
194,2532
195,3350
196,1947
197,0
198,2385
199,1796
200,861
201,856
202,12
203,183
204,1794
205,14413
206,1875
207,63
208,34
209,51
210,893
211,1092
212,60
213,13475
214,11871
215,140
216,1171
217,1097
218,8634
219,8522
220,15503
221,15406
222,319
223,67
224,331
225,7526
226,7635
227,8848
228,9372
229,226
230,298
231,193
232,15157
233,9449
234,9576
235,1693
236,12678
237,1684
238,0
239,885
240,1207
241,975
242,0
243,1114
244,773
245,0
246,11937
247,10667
248,54
249,8183
250,21
251,225
252,487
253,34
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
