0,0.00
1,77.78
2,0.00
3,0.00
4,0.00
5,89.02
6,50.00
7,42.86
8,25.00
9,33.33
10,83.89
11,93.02
12,82.41
13,64.00
14,33.33
15,0.00
16,50.00
18,0.00
19,52.38
20,66.67
21,63.64
22,37.50
23,58.33
24,50.00
25,50.00
26,0.00
27,75.00
28,0.00
29,0.00
30,20.00
31,0.00
32,50.00
33,22.22
34,50.00
35,0.00
36,66.67
37,0.00
38,0.00
39,0.00
40,50.00
41,0.00
42,55.56
43,40.00
44,0.00
45,0.00
46,28.57
47,0.00
48,0.00
49,100.00
50,54.55
51,100.00
52,16.67
53,0.00
54,27.27
55,0.00
56,0.00
57,0.00
58,0.00
59,0.00
60,0.00
61,0.00
62,0.00
63,66.67
64,50.00
65,100.00
66,33.33
67,0.00
68,0.00
69,25.00
71,18.18
72,26.67
73,40.00
74,57.14
75,50.00
76,0.00
77,33.33
78,76.32
79,0.00
80,43.33
81,68.75
82,96.16
83,97.45
84,94.13
85,93.96
86,89.58
87,84.32
88,78.34
89,85.53
90,79.84
91,94.39
92,93.83
93,91.27
94,87.44
95,88.35
96,86.04
97,87.69
98,93.10
99,81.14
100,78.79
101,61.54
102,62.50
103,58.06
104,43.18
105,59.54
106,70.23
107,70.21
108,63.85
109,86.60
110,88.26
111,71.84
112,59.87
113,66.67
114,87.08
115,83.26
116,71.88
117,66.67
118,17.24
119,55.74
120,48.00
121,12.90
122,82.35
123,81.75
124,83.21
125,81.75
126,55.56
127,44.44
128,75.00
129,69.23
130,89.10
131,75.24
132,90.67
133,91.43
134,46.67
135,47.37
136,41.94
137,44.23
138,0.00
139,64.20
140,99.06
141,56.25
143,0.00
144,100.00
145,0.00
146,77.69
147,45.00
148,44.12
149,0.00
150,33.33
151,84.92
152,67.71
153,68.09
154,0.00
155,37.50
156,0.00
157,0.00
158,0.00
160,0.00
161,0.00
162,57.69
163,100.00
164,33.33
165,41.18
166,0.00
167,0.00
168,100.00
169,0.00
170,50.00
171,100.00
172,100.00
173,28.57
174,0.00
175,0.00
176,40.00
177,57.89
178,0.00
179,100.00
180,0.00
181,0.00
182,0.00
183,50.00
184,66.67
185,16.67
186,27.27
187,0.00
188,0.00
189,25.00
190,14.29
191,0.00
192,100.00
193,0.00
194,0.00
195,0.00
196,57.14
197,40.00
198,0.00
200,0.00
201,0.00
202,50.00
203,57.14
204,0.00
205,50.00
206,0.00
207,25.00
208,100.00
209,42.86
210,0.00
211,0.00
213,50.00
214,0.00
215,0.00
216,0.00
217,66.67
218,40.00
219,21.05
220,0.00
221,0.00
222,0.00
223,0.00
224,60.00
225,69.44
226,0.00
227,59.72
228,80.00
229,93.41
230,96.35
231,94.65
232,91.20
233,89.40
234,84.75
235,78.95
236,77.63
237,82.68
238,94.98
239,93.74
240,94.04
241,91.62
242,88.59
243,87.79
244,87.82
245,91.98
246,79.46
247,79.08
248,80.00
249,54.29
250,61.36
251,70.97
252,68.97
253,67.86
254,74.84
255,69.87
256,86.73
257,83.24
258,66.14
259,61.90
260,57.14
261,91.08
262,83.01
263,70.00
265,42.31
267,84.65
268,80.53
269,75.16
270,76.47
271,50.00
272,100.00
273,83.33
274,50.00
275,91.75
276,75.37
277,92.07
278,87.57
279,40.00
280,25.00
281,54.55
282,42.55
283,88.89
284,0.00
285,56.94
286,98.90
