0,0.00
1,0.00
2,0.00
3,0.00
4,0.00
5,0.00
6,70.00
7,0.00
8,92.86
9,87.50
10,97.37
11,50.00
12,81.25
13,91.67
14,92.31
15,100.00
16,66.67
17,0.00
18,0.00
19,0.00
20,83.33
21,66.93
22,75.00
23,79.71
24,100.00
25,76.22
26,73.08
27,71.72
28,67.74
29,67.03
30,86.25
31,82.37
32,82.89
33,84.87
34,0.00
35,75.00
36,58.90
37,75.00
38,92.05
39,72.31
40,73.72
41,77.11
42,71.43
43,90.11
44,90.65
45,88.30
46,85.06
47,66.67
48,63.11
49,55.56
50,100.00
51,65.41
52,71.43
53,0.00
54,64.67
55,0.00
56,78.26
57,75.47
58,71.65
59,66.16
60,76.74
61,69.62
62,63.33
63,83.42
64,85.67
65,84.65
66,94.48
67,92.76
68,91.48
69,92.32
70,93.49
71,82.68
72,83.39
73,70.00
74,87.52
75,93.21
76,96.80
77,93.40
78,84.01
79,93.91
80,82.23
81,85.29
82,86.93
83,85.06
84,98.07
85,97.76
86,78.84
87,85.43
88,82.74
89,94.25
90,94.02
91,97.16
92,97.22
93,80.45
94,83.74
95,79.66
96,96.45
97,96.14
98,97.47
99,97.15
100,73.96
101,74.05
102,86.75
103,98.79
104,93.32
105,92.59
106,91.83
107,97.00
108,92.57
109,50.00
110,87.65
111,88.87
112,86.88
113,88.88
114,90.06
115,0.00
116,95.95
117,96.23
118,64.69
119,97.98
120,47.03
121,82.69
122,77.10
123,72.08
124,100.00
125,69.44
126,80.00
127,58.33
128,60.00
129,81.25
130,71.43
131,100.00
132,68.69
133,82.61
134,77.92
135,65.56
136,81.82
137,68.45
138,72.34
139,62.86
140,72.29
141,77.27
142,86.67
143,62.50
144,78.27
145,55.53
146,64.25
147,60.91
148,60.00
149,75.56
150,69.77
151,72.17
152,56.88
153,72.84
154,78.49
155,73.27
156,84.82
157,83.30
158,66.67
159,67.35
160,64.16
161,64.15
162,91.70
163,76.01
164,76.00
165,69.00
166,76.72
167,90.83
168,90.17
169,89.34
170,85.16
171,100.00
172,69.54
173,47.83
174,84.62
175,71.83
176,75.00
177,68.00
178,74.69
179,60.00
180,72.92
181,80.69
182,76.70
183,71.96
184,78.93
185,71.83
186,67.31
187,84.45
188,80.61
189,84.97
190,93.38
191,92.20
192,91.60
193,90.59
194,92.85
195,84.44
196,84.57
197,68.63
198,85.84
199,91.23
200,97.44
201,91.84
202,82.90
203,85.09
204,82.26
205,85.36
206,86.60
207,66.28
208,97.20
209,97.20
210,63.05
211,88.83
212,87.05
213,93.90
214,93.60
215,97.10
216,97.07
217,84.67
218,82.73
219,84.98
220,92.91
221,93.29
222,96.29
223,96.36
224,79.57
225,81.37
226,80.87
227,97.51
228,94.48
229,94.62
230,88.88
231,97.21
232,89.11
233,None
234,90.48
235,90.52
236,90.53
237,90.19
238,90.80
239,None
240,97.12
241,96.69
242,70.45
243,96.89
244,65.41
245,80.15
246,78.76
247,70.65
248,98.74
249,97.18
