0,149977
1,33
2,17
3,196
4,131
5,177
6,80
7,715
8,15
9,9
10,55
11,73
12,889
13,438
14,1243
15,43
16,29
17,7
18,28
19,9
20,37
21,23
22,27
23,57
24,9
25,91
26,80
27,31
28,25
29,17
30,51
31,8
32,81
33,12
34,32
35,35
36,5
37,80
38,111
39,10
40,4
41,20
42,87
43,17
44,180
45,93
46,12
47,129
48,303
49,181
50,40
51,39
52,58
53,13
54,64
55,38
56,9
57,11
58,364
59,179
60,43
61,210
62,44
63,4826
64,704
65,66
66,45
67,23
68,59
69,9
70,20
71,61
72,53
73,9
74,36
75,227
76,23
77,149
78,19
79,3
80,78
81,89
82,63
83,14
84,17
85,45
86,32
87,325
88,19
89,12
90,41
91,17
92,40
93,13
94,172
95,25
96,31
97,7
98,72
99,91
100,18
101,103
102,91
103,6
104,31
105,36
106,57
107,323
108,1122
109,730
110,63
111,30
112,13
113,425
114,79
115,140
116,646
117,6059
118,19
119,48
120,42
121,18
122,1
123,89
124,30
125,59
126,52
127,31
128,44
129,0
130,47
131,184
132,109
133,20
134,4
135,16
136,21
137,10
138,13
139,79
140,3
141,21
142,41
143,82
144,55
145,62
146,23
147,79
148,4
149,106
150,7
151,3
152,18
153,3
154,30
155,90
156,37
157,7
158,33
159,22
160,75
161,17
162,24
163,1471
164,8
165,0
166,2
167,5
168,9
169,1
170,5
171,3
172,2
173,65
174,7
175,3
176,1
177,2
178,2
179,0
180,44
181,103
182,2
183,7
184,35
185,19
186,6
187,30
188,1
189,18
190,1349
191,857
192,1316
193,492
194,4668
195,133
196,520
197,376
198,927
199,69
200,41
201,302
202,557
203,1254
204,183
205,1431
206,1696
207,1186
208,1617
209,667
210,65
211,76
212,9
213,18
214,0
215,0
216,0
217,14
218,0
219,15
220,139
221,0
222,0
223,21
224,106
225,173
226,498
227,49
228,160
229,21
230,0
231,64
232,151
233,0
234,0
235,81
236,54
237,0
238,0
239,0
240,0
241,0
242,0
243,77
244,56
245,0
246,0
247,0
248,0
249,0
250,0
251,48
252,222
253,245
254,1437
255,0
256,0
257,0
258,0
259,215
260,481
261,434
262,941
263,0
264,0
265,0
266,0
267,19
268,7
269,5
270,12
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,35
279,30
280,116
281,104
282,25
283,120
284,50
285,23
286,0
287,69
288,24
289,26
290,7
291,3
292,16
293,8
294,5
295,13
296,21
297,6
298,21
299,21
300,3
301,31
302,98
303,20
304,42
305,93
306,16
307,35
308,24
309,5
310,46
311,60
312,10
313,26
314,21
315,7
316,270
317,299
318,254
319,291
320,238
321,269
322,133
323,705
324,208
325,801
326,184
327,812
328,0
329,917
330,0
331,507
332,117
333,710
334,0
335,30279
336,7766
337,19732
338,23517
339,27781
340,29980
341,20513
342,13619
343,151149
344,3548
345,5144
346,7001
347,4400
348,6601
349,5382
350,2727
351,4474
352,15419
353,2934
354,4376
355,4276
356,2821
357,2828
358,8
359,8426
360,8908
361,8817
362,7634
363,822
364,7581
365,7153
366,9146
367,7596
368,41
369,15
370,182
371,130
372,170
373,77
374,737
375,13
376,7
377,135
378,74
379,1133
380,433
381,1282
382,54
383,31
384,6
385,31
386,8
387,35
388,31
389,131
390,74
391,9
392,69
393,78
394,32
395,36
396,18
397,79
398,11
399,71
400,60
401,31
402,33
403,8
404,78
405,101
406,11
407,5
408,24
409,91
410,16
411,209
412,93
413,39
414,115
415,310
416,179
417,39
418,109
419,60
420,13
421,150
422,32
423,12
424,14
425,420
426,313
427,60
428,321
429,67
430,4832
431,806
432,71
433,41
434,22
435,62
436,15
437,27
438,67
439,54
440,8
441,35
442,225
443,25
444,151
445,21
446,7
447,86
448,90
449,60
450,23
451,12
452,64
453,33
454,330
455,20
456,17
457,33
458,15
459,60
460,15
461,175
462,28
463,26
464,7
465,92
466,98
467,18
468,110
469,76
470,7
471,32
472,36
473,60
474,322
475,1384
476,742
477,48
478,33
479,15
480,417
481,77
482,140
483,642
484,6249
485,19
486,131
487,41
488,27
489,2
490,84
491,40
492,53
493,48
494,28
495,36
496,0
497,41
498,180
499,104
500,19
501,4
502,15
503,21
504,14
505,14
506,80
507,4
508,18
509,33
510,83
511,47
512,61
513,20
514,79
515,8
516,102
517,7
518,4
519,17
520,3
521,36
522,83
523,30
524,7
525,31
526,20
527,71
528,10
529,18
530,1515
531,12
532,0
533,1
534,5
535,14
536,0
537,4
538,1
539,2
540,58
541,8
542,2
543,0
544,1
545,2
546,0
547,31
548,105
549,1
550,5
551,26
552,15
553,2
554,29
555,1
556,17
557,1351
558,928
559,1490
560,425
561,5015
562,138
563,622
564,384
565,1021
566,61
567,39
568,310
569,452
570,1430
571,158
572,1428
573,1779
574,1186
575,1785
576,549
